Timestamp,ECG Data
4,1885
7,1887
11,1898
15,1895
19,1883
23,1863
27,1890
31,1902
35,1886
39,1872
43,1897
47,1923
51,1925
55,1904
59,1903
63,1914
67,1919
71,1922
75,1913
79,1920
83,1920
87,1907
91,1904
95,1918
99,1936
103,1936
107,1927
111,1927
115,1923
119,1909
123,1907
127,1925
131,1954
135,1965
139,1970
143,1982
147,1995
151,1981
155,1954
159,1957
163,1981
167,1943
171,1913
175,1919
179,1925
183,1933
187,1917
191,1909
195,1919
199,1935
203,1933
207,1923
211,1925
215,1937
219,1935
223,1925
227,1929
231,1934
235,1906
239,1858
243,1842
247,1911
251,2082
255,2320
259,2655
263,2768
267,2579
271,2276
275,2001
279,1890
283,1878
287,1879
291,1900
295,1936
299,1953
303,1936
307,1920
311,1920
315,1931
319,1925
323,1907
327,1918
331,1929
335,1935
339,1917
343,1927
347,1943
351,1954
355,1941
359,1942
363,1966
367,1974
371,1965
375,1954
379,1968
383,1979
387,1974
391,1970
395,1991
399,2000
403,2000
407,1995
411,2000
415,2019
419,2022
423,2018
427,2026
431,2033
435,2043
439,2047
443,2059
447,2081
451,2075
455,2075
459,2081
463,2090
467,2096
471,2097
475,2095
479,2107
483,2121
487,2120
491,2114
495,2126
499,2128
503,2121
507,2108
511,2100
515,2081
519,2047
523,2015
527,1989
531,1969
535,1937
539,1907
543,1904
547,1903
551,1895
555,1877
559,1873
563,1888
567,1887
571,1882
575,1887
579,1883
583,1895
587,1879
591,1886
595,1893
599,1918
603,1919
607,1921
611,1917
615,1919
619,1918
623,1913
627,1919
631,1925
635,1921
639,1919
643,1916
647,1924
651,1919
655,1906
659,1906
663,1909
667,1914
671,1905
675,1904
679,1911
683,1915
687,1908
691,1897
695,1904
699,1914
703,1908
707,1903
711,1906
715,1920
719,1915
723,1904
727,1906
731,1921
735,1931
739,1939
743,1968
747,1979
751,1975
755,1963
759,1950
763,1939
767,1937
771,1927
775,1914
779,1917
783,1915
787,1904
791,1904
795,1909
799,1917
803,1919
807,1917
811,1919
815,1918
819,1907
823,1904
827,1911
831,1918
835,1907
839,1851
843,1777
847,1754
851,1904
855,2288
859,2807
863,3446
867,3773
871,3391
875,2871
879,2378
883,2055
887,1934
891,1920
895,1922
899,1920
903,1899
907,1872
911,1865
915,1861
919,1856
923,1847
927,1847
931,1856
935,1861
939,1856
943,1858
947,1870
951,1878
955,1879
959,1886
963,1888
967,1894
971,1889
975,1891
979,1904
983,1907
987,1906
991,1906
995,1908
999,1920
1003,1919
1007,1918
1011,1926
1015,1936
1019,1936
1023,1931
1027,1935
1031,1938
1035,1942
1039,1947
1043,1957
1047,1975
1051,1983
1055,1984
1059,1989
1063,2007
1067,2018
1071,2017
1075,2020
1079,2037
1083,2058
1087,2042
1091,2091
1095,2069
1099,2084
1103,2082
1107,2083
1111,2085
1115,2109
1119,2078
1123,2042
1127,2013
1131,1995
1135,1946
1139,1917
1143,1909
1147,1917
1151,1885
1155,1858
1159,1843
1163,1843
1167,1840
1171,1834
1175,1831
1179,1836
1183,1839
1187,1840
1191,1832
1195,1840
1199,1846
1203,1841
1207,1831
1211,1839
1215,1845
1219,1844
1223,1837
1227,1840
1231,1844
1235,1843
1239,1841
1243,1841
1247,1848
1251,1846
1255,1842
1259,1842
1263,1845
1267,1854
1271,1849
1275,1847
1279,1855
1283,1861
1287,1863
1291,1848
1295,1861
1299,1867
1303,1856
1307,1863
1311,1861
1315,1875
1319,1867
1323,1865
1327,1870
1331,1877
1335,1877
1339,1872
1343,1872
1347,1877
1351,1883
1355,1877
1359,1875
1363,1882
1367,1894
1371,1895
1375,1904
1379,1933
1383,1968
1387,1975
1391,1965
1395,1951
1399,1938
1403,1933
1407,1920
1411,1905
1415,1904
1419,1892
1423,1883
1427,1888
1431,1904
1435,1904
1439,1890
1443,1902
1447,1904
1451,1906
1455,1904
1459,1903
1463,1907
1467,1918
1471,1914
1475,1893
1479,1833
1483,1731
1487,1700
1491,1907
1495,2437
1499,3142
1503,4095
1507,4095
1511,4095
1515,3249
1519,2546
1523,2112
1527,1949
1531,1930
1535,1931
1539,1905
1543,1884
1547,1869
1551,1863
1555,1841
1559,1830
1563,1838
1567,1839
1571,1836
1575,1833
1579,1849
1583,1847
1587,1847
1591,1845
1595,1861
1599,1872
1603,1874
1607,1871
1611,1877
1615,1890
1619,1894
1623,1882
1627,1886
1631,1899
1635,1898
1639,1895
1643,1903
1647,1911
1651,1921
1655,1917
1659,1920
1663,1935
1667,1939
1671,1949
1675,1951
1679,1968
1683,1982
1687,1982
1691,1977
1695,1998
1699,2012
1703,2022
1707,2021
1711,2035
1715,2064
1719,2073
1723,2077
1727,2087
1731,2107
1735,2112
1739,2109
1743,2113
1747,2130
1751,2134
1755,2133
1759,2118
1763,2110
1767,2087
1771,2041
1775,2001
1779,1978
1783,1953
1787,1927
1791,1904
1795,1890
1799,1881
1803,1872
1807,1862
1811,1857
1815,1870
1819,1866
1823,1859
1827,1864
1831,1872
1835,1867
1839,1858
1843,1861
1847,1870
1851,1872
1855,1867
1859,1863
1863,1872
1867,1875
1871,1872
1875,1872
1879,1879
1883,1878
1887,1875
1891,1877
1895,1890
1899,1893
1903,1881
1907,1872
1911,1878
1915,1888
1919,1888
1923,1884
1927,1897
1931,1903
1935,1899
1939,1897
1943,1903
1947,1909
1951,1904
1955,1903
1959,1904
1963,1905
1967,1915
1971,1910
1975,1904
1979,1914
1983,1926
1987,1916
1991,1907
1995,1911
1999,1925
2003,1920
2007,1915
2011,1916
2015,1920
2019,1926
2023,1918
2027,1933
2031,1953
2035,1937
2039,1924
2043,1926
2047,1936
2051,1936
2055,1927
2059,1923
2063,1936
2067,1942
2071,1931
2075,1953
2079,1947
2083,1952
2087,1932
2091,1931
2095,1939
2099,1953
2103,1948
2107,1934
2111,1936
2115,1936
2119,1963
2123,1974
2127,1995
2131,2028
2135,2032
2139,2021
2143,2008
2147,2006
2151,1994
2155,1977
2159,1955
2163,1950
2167,1938
2171,1939
2175,1939
2179,1958
2183,1957
2187,1953
2191,1941
2195,1942
2199,1950
2203,1946
2207,1942
2211,1954
2215,1964
2219,1961
2223,1916
2227,1813
2231,1719
2235,1770
2239,2157
2243,2854
2247,3959
2251,4095
2255,4095
2259,4095
2263,3623
2267,2705
2271,2172
2275,1957
2279,1936
2283,1939
2287,1927
2291,1895
2295,1875
2299,1866
2303,1850
2307,1833
2311,1838
2315,1840
2319,1840
2323,1830
2327,1837
2331,1847
2335,1852
2339,1846
2343,1845
2347,1855
2351,1861
2355,1857
2359,1860
2363,1872
2367,1879
2371,1879
2375,1879
2379,1886
2383,1899
2387,1898
2391,1897
2395,1907
2399,1920
2403,1920
2407,1917
2411,1932
2415,1945
2419,1948
2423,1947
2427,1955
2431,1969
2435,1980
2439,1975
2443,1985
2447,2002
2451,2016
2455,2023
2459,2036
2463,2058
2467,2068
2471,2074
2475,2075
2479,2093
2483,2105
2487,2113
2491,2119
2495,2129
2499,2141
2503,2142
2507,2128
2511,2123
2515,2112
2519,2079
2523,2037
2527,2000
2531,1981
2535,1949
2539,1914
2543,1894
2547,1886
2551,1867
2555,1855
2559,1850
2563,1853
2567,1852
2571,1845
2575,1846
2579,1853
2583,1862
2587,1858
2591,1852
2595,1859
2599,1862
2603,1858
2607,1858
2611,1865
2615,1875
2619,1873
2623,1871
2627,1872
2631,1872
2635,1872
2639,1866
2643,1863
2647,1871
2651,1877
2655,1873
2659,1875
2663,1885
2667,1889
2671,1877
2675,1873
2679,1885
2683,1899
2687,1890
2691,1882
2695,1886
2699,1889
2703,1893
2707,1881
2711,1897
2715,1899
2719,1897
2723,1893
2727,1899
2731,1904
2735,1905
2739,1898
2743,1899
2747,1905
2751,1915
2755,1903
2759,1905
2763,1906
2767,1911
2771,1905
2775,1915
2779,1918
2783,1925
2787,1919
2791,1906
2795,1919
2799,1925
2803,1919
2807,1907
2811,1920
2815,1933
2819,1923
2823,1922
2827,1923
2831,1930
2835,1926
2839,1919
2843,1923
2847,1927
2851,1930
2855,1926
2859,1920
2863,1936
2867,1939
2871,1936
2875,1934
2879,1936
2883,1938
2887,1936
2891,1936
2895,1938
2899,1936
2903,1932
2907,1935
2911,1937
2915,1943
2919,1931
2923,1926
2927,1951
2931,1979
2935,1994
2939,2011
2943,2017
2947,2023
2951,2021
2955,2000
2959,1986
2963,1993
2967,1964
2971,1966
2975,1936
2979,1961
2983,1967
2987,1975
2991,1919
2995,1953
2999,1965
3003,1954
3007,1983
3011,1977
3015,1967
3019,1958
3023,1957
3027,1957
3031,1945
3035,1870
3039,1737
3043,1696
3047,1919
3051,2510
3055,3376
3059,4095
3063,4095
3067,4095
3071,4095
3075,3123
3079,2391
3083,2032
3087,1927
3091,1918
3095,1922
3099,1907
3103,1873
3107,1843
3111,1834
3115,1835
3119,1826
3123,1814
3127,1815
3131,1827
3135,1831
3139,1827
3143,1837
3147,1841
3151,1854
3155,1846
3159,1841
3163,1856
3167,1861
3171,1855
3175,1857
3179,1870
3183,1875
3187,1872
3191,1875
3195,1883
3199,1899
3203,1901
3207,1899
3211,1909
3215,1921
3219,1930
3223,1930
3227,1939
3231,1949
3235,1952
3239,1954
3243,1963
3247,1981
3251,1986
3255,1990
3259,1997
3263,2017
3267,2035
3271,2038
3275,2046
3279,2070
3283,2086
3287,2081
3291,2089
3295,2099
3299,2117
3303,2126
3307,2126
