Timestamp,ECG Data
4,2138
7,2155
11,2176
15,2187
19,2183
23,2189
27,2210
31,2224
35,2228
39,2231
43,2240
47,2234
51,2203
55,2173
59,2145
63,2103
67,2064
71,2002
75,1979
79,1938
83,1903
87,1871
91,1863
95,1857
99,1834
103,1817
107,1825
111,1834
115,1835
119,1813
123,1822
127,1835
131,1834
135,1823
139,1830
143,1837
147,1841
151,1838
155,1834
159,1854
163,1811
167,1918
171,1840
175,1838
179,1867
183,1870
187,1868
191,1867
195,1869
199,1870
203,1871
207,1894
211,1865
215,1870
219,1862
223,1872
227,1878
231,1882
235,1872
239,1866
243,1882
247,1877
251,1872
255,1868
259,1872
263,1873
267,1875
271,1872
275,1882
279,1899
283,1884
287,1870
291,1878
295,1882
299,1887
303,1882
307,1894
311,1904
315,1900
319,1889
323,1897
327,1901
331,1898
335,1892
339,1888
343,1909
347,1915
351,1905
355,1907
359,1911
363,1917
367,1906
371,1905
375,1903
379,1918
383,1906
387,1904
391,1907
395,1907
399,1907
403,1911
407,1917
411,1925
415,1925
419,1923
423,1920
427,1929
431,1934
435,1920
439,1923
443,1928
447,1936
451,1925
455,1932
459,1942
463,1966
467,1969
471,1994
475,2013
479,2031
483,2021
487,2014
491,2011
495,2002
499,1985
503,1961
507,1947
511,1939
515,1936
519,1932
523,1935
527,1939
531,1942
535,1936
539,1936
543,1941
547,1943
551,1936
555,1932
559,1935
563,1947
567,1945
571,1938
575,1897
579,1808
583,1725
587,1776
591,2112
595,2686
599,3483
603,4095
607,4095
611,3676
615,2850
619,2270
623,2002
627,1954
631,1959
635,1948
639,1927
643,1920
647,1903
651,1875
655,1871
659,1863
663,1865
667,1859
671,1856
675,1856
679,1861
683,1861
687,1868
691,1870
695,1877
699,1880
703,1873
707,1883
711,1904
715,1904
719,1890
723,1895
727,1912
731,1920
735,1926
739,1919
743,1940
747,1952
751,1949
755,1957
759,1963
763,1980
767,1991
771,1990
775,2000
779,2013
783,2017
787,2016
791,2030
795,2046
799,2058
803,2064
807,2080
811,2103
815,2112
819,2111
823,2133
827,2151
831,2149
835,2159
839,2161
843,2185
847,2192
851,2194
855,2202
859,2209
863,2223
867,2219
871,2197
875,2192
879,2159
883,2112
887,2067
891,2029
895,2006
899,1958
903,1925
907,1890
911,1872
915,1857
919,1833
923,1826
927,1830
931,1822
935,1808
939,1808
943,1814
947,1814
951,1807
955,1807
959,1827
963,1833
967,1830
971,1818
975,1839
979,1847
983,1838
987,1840
991,1837
995,1850
999,1846
1003,1840
1007,1851
1011,1860
1015,1856
1019,1856
1023,1863
1027,1869
1031,1865
1035,1855
1039,1844
1043,1862
1047,1877
1051,1867
1055,1852
1059,1862
1063,1869
1067,1863
1071,1857
1075,1869
1079,1875
1083,1875
1087,1872
1091,1875
1095,1886
1099,1872
1103,1860
1107,1863
1111,1882
1115,1902
1119,1879
1123,1887
1127,1897
1131,1922
1135,1899
1139,1904
1143,1891
1147,1892
1151,1888
1155,1887
1159,1901
1163,1903
1167,1902
1171,1903
1175,1898
1179,1904
1183,1901
1187,1904
1191,1901
1195,1914
1199,1906
1203,1925
1207,1947
1211,1977
1215,1992
1219,1987
1223,1989
1227,1991
1231,1981
1235,1961
1239,1950
1243,1945
1247,1934
1251,1915
1255,1906
1259,1917
1263,1931
1267,1923
1271,1906
1275,1919
1279,1922
1283,1914
1287,1920
1291,1923
1295,1927
1299,1921
1303,1919
1307,1934
1311,1925
1315,1894
1319,1789
1323,1712
1327,1776
1331,2113
1335,2685
1339,3482
1343,4095
1347,4095
1351,3613
1355,2846
1359,2291
1363,2032
1367,1952
1371,1947
1375,1958
1379,1941
1383,1915
1387,1883
1391,1882
1395,1872
1399,1869
1403,1853
1407,1858
1411,1871
1415,1878
1419,1865
1423,1874
1427,1891
1431,1890
1435,1889
1439,1895
1443,1905
1447,1919
1451,1918
1455,1917
1459,1936
1463,1936
1467,1936
1471,1937
1475,1952
1479,1959
1483,1951
1487,1951
1491,1959
1495,1978
1499,1979
1503,1985
1507,1984
1511,2001
1515,1999
1519,2002
1523,2010
1527,2026
1531,2039
1535,2043
1539,2060
1543,2075
1547,2087
1551,2099
1555,2104
1559,2130
1563,2146
1567,2155
1571,2158
1575,2179
1579,2205
1583,2204
1587,2220
1591,2234
1595,2249
1599,2245
1603,2239
1607,2246
1611,2229
1615,2204
1619,2160
1623,2122
1627,2082
1631,2033
1635,1987
1639,1957
1643,1929
1647,1909
1651,1878
1655,1863
1659,1860
1663,1863
1667,1850
1671,1839
1675,1840
1679,1851
1683,1845
1687,1845
1691,1853
1695,1867
1699,1851
1703,1853
1707,1859
1711,1865
1715,1871
1719,1855
1723,1871
1727,1876
1731,1874
1735,1877
1739,1874
1743,1874
1747,1881
1751,1874
1755,1877
1759,1894
1763,1894
1767,1895
1771,1895
1775,1903
1779,1898
1783,1898
1787,1888
1791,1893
1795,1886
1799,1890
1803,1874
1807,1888
1811,1889
1815,1889
1819,1877
1823,1891
1827,1892
1831,1897
1835,1882
1839,1879
1843,1891
1847,1897
1851,1882
1855,1889
1859,1891
1863,1903
1867,1893
1871,1879
1875,1897
1879,1904
1883,1900
1887,1884
1891,1899
1895,1905
1899,1899
1903,1893
1907,1891
1911,1904
1915,1910
1919,1904
1923,1902
1927,1913
1931,1920
1935,1927
1939,1949
1943,1979
1947,2000
1951,1995
1955,1982
1959,1972
1963,1971
1967,1963
1971,1934
1975,1933
1979,1929
1983,1922
1987,1913
1991,1919
1995,1934
1999,1918
2003,1917
2007,1921
2011,1919
2015,1919
2019,1958
2023,1909
2027,1915
2031,1930
2035,1909
2039,1904
2043,1847
2047,1741
2051,1661
2055,1844
2059,2316
2063,3051
2067,4095
2071,4095
2075,4095
2079,4095
2083,3185
2087,2448
2091,2065
2095,1946
2099,1925
2103,1911
2107,1915
2111,1863
2115,1834
2119,1807
2123,1812
2127,1809
2131,1808
2135,1803
2139,1802
2143,1811
2147,1815
2151,1804
2155,1811
2159,1834
2163,1847
2167,1852
2171,1840
2175,1840
2179,1840
2183,1849
2187,1855
2191,1865
2195,1872
2199,1867
2203,1861
2207,1870
2211,1886
2215,1899
2219,1897
2223,1904
2227,1904
2231,1921
2235,1927
2239,1931
2243,1954
2247,1957
2251,1963
2255,1968
2259,1993
2263,2001
2267,2011
2271,2031
2275,2059
2279,2075
2283,2096
2287,2109
2291,2130
2295,2157
2299,2170
2303,2186
2307,2195
2311,2217
2315,2224
2319,2224
2323,2238
2327,2245
2331,2255
2335,2236
2339,2209
2343,2185
2347,2133
2351,2095
2355,2055
2359,2000
2363,1967
2367,1920
2371,1893
2375,1874
2379,1870
2383,1856
2387,1831
2391,1835
2395,1846
2399,1841
2403,1838
2407,1831
2411,1827
2415,1837
2419,1838
2423,1836
2427,1843
2431,1856
2435,1860
2439,1874
2443,1879
2447,1883
2451,1885
2455,1876
2459,1877
2463,1877
2467,1893
2471,1901
2475,1904
2479,1909
2483,1909
2487,1904
2491,1910
2495,1922
2499,1920
2503,1925
2507,1936
2511,1937
2515,1945
2519,1951
2523,1963
2527,1970
2531,1958
2535,1936
2539,1937
2543,1966
2547,1974
2551,1969
2555,1968
2559,1973
2563,1984
2567,1988
2571,1981
2575,1984
2579,1991
2583,1987
2587,1986
2591,2000
2595,2002
2599,2013
2603,2003
2607,2010
2611,2010
2615,2012
2619,2015
2623,2015
2627,2025
2631,2028
2635,2017
2639,2013
2643,2032
2647,2055
2651,2061
2655,2040
2659,2040
2663,2042
2667,2030
2671,2029
2675,2058
2679,2059
2683,2036
2687,2027
2691,2047
2695,2078
2699,2099
2703,2118
2707,2141
2711,2165
2715,2166
2719,2142
2723,2133
2727,2138
2731,2133
2735,2110
2739,2095
2743,2097
2747,2108
2751,2095
2755,2098
2759,2112
2763,2127
2767,2119
2771,2125
2775,2127
2779,2124
2783,2123
2787,2112
2791,2119
2795,2138
2799,2147
2803,2085
2807,1952
2811,1856
2815,1929
2819,2353
2823,3152
2827,4095
2831,4095
2835,4095
2839,4095
2843,4095
2847,3283
2851,2549
2855,2190
2859,2124
2863,2133
2867,2138
2871,2109
2875,2086
2879,2064
2883,2046
2887,2023
2891,2019
2895,2021
2899,2021
2903,2026
2907,2042
2911,2041
2915,2023
2919,2015
2923,2018
2927,2059
2931,2078
2935,2075
2939,2075
2943,2068
2947,2061
2951,2096
2955,2096
2959,2112
2963,2110
2967,2110
2971,2099
2975,2096
2979,2129
2983,2101
2987,2099
2991,2171
2995,2166
2999,2181
3003,2165
3007,2184
3011,2195
3015,2197
3019,2191
3023,2209
3027,2246
3031,2255
3035,2251
3039,2274
3043,2303
3047,2304
3051,2302
3055,2307
3059,2331
3063,2352
3067,2352
3071,2361
3075,2376
3079,2391
3083,2397
3087,2397
3091,2407
3095,2411
3099,2395
3103,2338
3107,2304
3111,2262
3115,2214
3119,2160
3123,2111
3127,2075
3131,2045
3135,2003
3139,1972
3143,1957
3147,1959
3151,1951
3155,1958
3159,1957
3163,1953
3167,1955
3171,1926
3175,1917
3179,1929
3183,1947
3187,1959
3191,1974
3195,1970
3199,1925
3203,1872
3207,1893
3211,1939
3215,1979
3219,2002
3223,1999
3227,1995
3231,1974
3235,1956
3239,1943
3243,1950
3247,1943
3251,1949
3255,1956
3259,1968
3263,1966
3267,1947
3271,1937
3275,1958
3279,1953
3283,1944
3287,1940
3291,1936
3295,1930
3299,1921
3303,1903
3307,1908
3311,1920
3315,1918
3319,1905
3323,1906
3327,1924
3331,1923
3335,1901
3339,1885
3343,1893
3347,1901
3351,1903
3355,1886
3359,1898
3363,1902
3367,1893
3371,1894
3375,1905
3379,1889
3383,1879
3387,1863
3391,1890
3395,1902
3399,1904
3403,1910
3407,1951
3411,1973
3415,1969
3419,1930
3423,1925
3427,1923
3431,1903
3435,1856
3439,1840
3443,1850
3447,1856
3451,1834
3455,1822
3459,1841
3463,1859
3467,1847
3471,1836
3475,1840
3479,1838
3483,1820
3487,1779
3491,1792
3495,1813
3499,1850
3503,1839
3507,1755
3511,1621
3515,1507
3519,1601
3523,2062
3527,2754
3531,3754
3535,4095
3539,4095
3543,3728
3547,2782
3551,2160
3555,1905
3559,1861
3563,1842
3567,1809
3571,1770
3575,1744
3579,1735
3583,1698
3587,1677
3591,1699
3595,1725
3599,1727
3603,1690
3607,1681
3611,1693
3615,1680
3619,1678
3623,1679
3627,1674
3631,1683
3635,1693
3639,1711
3643,1711
3647,1706
3651,1701
3655,1685
3659,1685
3663,1694
3667,1710
3671,1729
3675,1745
3679,1729
3683,1711
3687,1712
3691,1730
3695,1755
3699,1746
3703,1728
3707,1747
3711,1785
3715,1786
3719,1766
3723,1775
3727,1786
3731,1795
3735,1818
3739,1848
3743,1856
3747,1847
3751,1862
3755,1886
3759,1909
3763,1904
3767,1895
3771,1906
3775,1943
3779,1963
3783,1964
3787,1961
3791,1976
3795,1983
3799,1958
3803,1918
3807,1900
3811,1882
3815,1843
3819,1776
3823,1730
3827,1695
3831,1674
3835,1617
3839,1601
3843,1604
3847,1600
3851,1584
3855,1579
3859,1584
3863,1581
3867,1492
3871,1566
3875,1584
3879,1556
3883,1597
3887,1595
3891,1648
3895,1631
3899,1618
3903,1645
3907,1651
3911,1655
3915,1627
3919,1654
3923,1651
3927,1674
3931,1670
3935,1658
3939,1658
3943,1678
3947,1680
3951,1667
3955,1680
3959,1691
3963,1687
3967,1679
3971,1669
3975,1680
3979,1701
3983,1674
3987,1677
3991,1698
3995,1717
3999,1712
4003,1686
4007,1685
4011,1703
4015,1696
4019,1671
4023,1677
4027,1701
4031,1732
4035,1727
4039,1712
4043,1721
4047,1716
4051,1711
4055,1699
4059,1729
4063,1743
4067,1739
4071,1719
4075,1737
4079,1740
4083,1735
4087,1738
4091,1763
4095,1808
4099,1840
4103,1871
4107,1872
4111,1867
4115,1841
4119,1826
4123,1819
4127,1809
4131,1796
4135,1776
4139,1766
4143,1792
4147,1807
4151,1799
4155,1795
4159,1795
4163,1810
4167,1813
4171,1825
4175,1814
4179,1817
4183,1811
4187,1808
4191,1835
4195,1808
4199,1707
4203,1547
4207,1488
4211,1689
4215,2282
4219,3135
4223,4095
4227,4095
4231,4095
4235,4095
4239,3141
4243,2391
4247,1999
4251,1859
4255,1833
4259,1840
4263,1839
4267,1805
4271,1767
4275,1774
4279,1776
4283,1765
4287,1753
4291,1760
4295,1775
4299,1763
4303,1753
4307,1776
4311,1779
4315,1781
4319,1779
4323,1791
4327,1802
4331,1805
4335,1798
4339,1792
4343,1811
4347,1840
4351,1841
4355,1869
4359,1887
4363,1904
4367,1895
4371,1890
4375,1904
4379,1913
4383,1915
4387,1909
4391,1933
4395,1941
4399,1943
4403,1957
4407,1985
4411,2026
4415,2042
4419,2037
4423,2043
4427,2064
4431,2059
4435,2047
4439,2069
4443,2110
4447,2143
4451,2155
4455,2155
4459,2147
4463,2151
4467,2165
4471,2186
4475,2205
4479,2224
4483,2225
4487,2215
4491,2192
4495,2151
4499,2096
4503,2063
4507,2032
4511,2032
4515,2007
4519,1968
4523,1930
4527,1898
4531,1876
4535,1844
4539,1830
4543,1827
4547,1835
4551,1821
4555,1815
4559,1814
4563,1817
4567,1822
4571,1829
4575,1831
4579,1808
4583,1812
4587,1822
4591,1854
4595,1894
4599,1893
4603,1875
4607,1878
4611,1882
4615,1883
4619,1883
4623,1882
4627,1879
4631,1887
4635,1885
4639,1886
4643,1902
4647,1899
4651,1890
4655,1888
4659,1904
4663,1905
4667,1900
4671,1891
4675,1901
4679,1913
4683,1917
4687,1911
4691,1921
4695,1910
4699,1902
4703,1895
4707,1902
4711,1907
4715,1903
4719,1897
4723,1904
4727,1913
4731,1918
4735,1904
4739,1899
4743,1918
4747,1939
4751,1937
4755,1951
4759,1970
4763,2006
