Timestamp,ECG Data
4,1924
7,1936
11,1935
15,1935
19,1925
23,1931
27,1939
31,1937
35,1936
39,1937
43,1937
47,1936
51,1951
55,1983
59,2005
63,2014
67,2014
71,2014
75,2022
79,2021
83,2000
87,1988
91,1984
95,1970
99,1951
103,1943
107,1947
111,1955
115,1955
119,1950
123,1966
127,1973
131,1966
135,1957
139,1953
143,1956
147,1956
151,1953
155,1958
159,1957
163,1911
167,1805
171,1719
175,1831
179,2274
183,2992
187,4095
191,4095
195,4095
199,3889
203,2927
207,2304
211,2016
215,1957
219,1952
223,1949
227,1935
231,1899
235,1872
239,1862
243,1855
247,1854
251,1840
255,1843
259,1853
263,1856
267,1856
271,1858
275,1870
279,1866
283,1867
287,1858
291,1874
295,1887
299,1895
303,1885
307,1893
311,1907
315,1905
319,1907
323,1913
327,1924
331,1929
335,1926
339,1936
343,1947
347,1946
351,1947
355,1966
359,1978
363,1989
367,1927
371,2010
375,2000
379,2004
383,2018
387,2043
391,2070
395,2081
399,2070
403,2101
407,2112
411,2130
415,2159
419,2137
423,2148
427,2166
431,2178
435,2177
439,2186
443,2195
447,2186
451,2162
455,2145
459,2103
463,2075
467,2023
471,1982
475,1951
479,1931
483,1891
487,1872
491,1861
495,1862
499,1854
503,1844
507,1843
511,1850
515,1838
519,1834
523,1842
527,1847
531,1851
535,1840
539,1852
543,1858
547,1865
551,1851
555,1856
559,1867
563,1872
567,1868
571,1872
575,1873
579,1875
583,1876
587,1875
591,1880
595,1887
599,1882
603,1874
607,1882
611,1890
615,1894
619,1890
623,1895
627,1893
631,1892
635,1887
639,1889
643,1891
647,1899
651,1890
655,1899
659,1906
663,1903
667,1891
671,1891
675,1909
679,1913
683,1901
687,1903
691,1905
695,1904
699,1901
703,1904
707,1917
711,1911
715,1904
719,1903
723,1905
727,1917
731,1909
735,1901
739,1904
743,1914
747,1918
751,1915
755,1911
759,1919
763,1925
767,1917
771,1917
775,1921
779,1931
783,1921
787,1923
791,1934
795,1936
799,1930
803,1927
807,1931
811,1942
815,1936
819,1936
823,1941
827,1951
831,1940
835,1938
839,1941
843,1951
847,1958
851,1945
855,1943
859,1953
863,1955
867,1950
871,1947
875,1951
879,1951
883,1951
887,1965
891,1997
895,2021
899,2021
903,2011
907,2027
911,2031
915,2026
919,2002
923,1993
927,1993
931,1984
935,1962
939,1951
943,1955
947,1958
951,1947
955,1949
959,1967
963,1968
967,1968
971,1965
975,1966
979,1957
983,1947
987,1955
991,1970
995,1973
999,1942
1003,1863
1007,1799
1011,1822
1015,2064
1019,2557
1023,3285
1027,4095
1031,4095
1035,3468
1039,2736
1043,2224
1047,1994
1051,1947
1055,1967
1059,1985
1063,1977
1067,1942
1071,1922
1075,1915
1079,1904
1083,1891
1087,1883
1091,1889
1095,1888
1099,1892
1103,1894
1107,1905
1111,1910
1115,1906
1119,1904
1123,1913
1127,1927
1131,1930
1135,1932
1139,1936
1143,1945
1147,1949
1151,1941
1155,1957
1159,1968
1163,1968
1167,1954
1171,1967
1175,1987
1179,1998
1183,1995
1187,1994
1191,2011
1195,2021
1199,2031
1203,2032
1207,2043
1211,2061
1215,2066
1219,2069
1223,2093
1227,2107
1231,2112
1235,2112
1239,2123
1243,2145
1247,2144
1251,2144
1255,2149
1259,2166
1263,2176
1267,2175
1271,2177
1275,2187
1279,2190
1283,2175
1287,2157
1291,2128
1295,2108
1299,2066
1303,2020
1307,1991
1311,1963
1315,1936
1319,1899
1323,1892
1327,1895
1331,1867
1335,1854
1339,1867
1343,1847
1347,1853
1351,1853
1355,1845
1359,1856
1363,1854
1367,1853
1371,1845
1375,1851
1379,1854
1383,1854
1387,1859
1391,1872
1395,1879
1399,1869
1403,1856
1407,1872
1411,1874
1415,1875
1419,1871
1423,1882
1427,1891
1431,1891
1435,1886
1439,1893
1443,1893
1447,1901
1451,1894
1455,1893
1459,1895
1463,1895
1467,1898
1471,1895
1475,1899
1479,1904
1483,1893
1487,1889
1491,1895
1495,1904
1499,1901
1503,1893
1507,1897
1511,1901
1515,1903
1519,1898
1523,1897
1527,1901
1531,1897
1535,1893
1539,1894
1543,1904
1547,1901
1551,1891
1555,1888
1559,1899
1563,1906
1567,1902
1571,1897
1575,1906
1579,1904
1583,1901
1587,1889
1591,1909
1595,1913
1599,1915
1603,1904
1607,1914
1611,1917
1615,1918
1619,1921
1623,1923
1627,1921
1631,1919
1635,1906
1639,1911
1643,1934
1647,1936
1651,1930
1655,1922
1659,1929
1663,1942
1667,1957
1671,1970
1675,1983
1679,1990
1683,1997
1687,1999
1691,1998
1695,1997
1699,1978
1703,1954
1707,1957
1711,1946
1715,1931
1719,1921
1723,1922
1727,1929
1731,1936
1735,1935
1739,1936
1743,1939
1747,1937
1751,1936
1755,1933
1759,1942
1763,1939
1767,1936
1771,1940
1775,1933
1779,1880
1783,1790
1787,1776
1791,1955
1795,2381
1799,2989
1803,3781
1807,4077
1811,3472
1815,2807
1819,2275
1823,2012
1827,1938
1831,1948
1835,1943
1839,1937
1843,1931
1847,1909
1851,1892
1855,1875
1859,1873
1863,1879
1867,1869
1871,1871
1875,1873
1879,1877
1883,1876
1887,1879
1891,1891
1895,1897
1899,1897
1903,1898
1907,1907
1911,1920
1915,1925
1919,1923
1923,1930
1927,1936
1931,1935
1935,1932
1939,1935
1943,1946
1947,1954
1951,1951
1955,1958
1959,1970
1963,1971
1967,1973
1971,1983
1975,1995
1979,2006
1983,2006
1987,2022
1991,2032
1995,2053
1999,2062
2003,2067
2007,2086
2011,2102
2015,2115
2019,2119
2023,2131
2027,2141
2031,2141
2035,2144
2039,2156
2043,2164
2047,2170
2051,2178
2055,2176
2059,2173
2063,2156
2067,2125
2071,2085
2075,2058
2079,2014
2083,1968
2087,1936
2091,1910
2095,1893
2099,1872
2103,1847
2107,1840
2111,1838
2115,1830
2119,1823
2123,1826
2127,1836
2131,1830
2135,1827
2139,1831
2143,1838
2147,1839
2151,1840
2155,1834
2159,1840
2163,1845
2167,1840
2171,1840
2175,1846
2179,1856
2183,1855
2187,1850
2191,1855
2195,1866
2199,1856
2203,1856
2207,1862
2211,1871
2215,1863
2219,1871
2223,1885
2227,1883
2231,1876
2235,1853
2239,1873
2243,1877
2247,1904
2251,1874
2255,1869
2259,1873
2263,1859
2267,1911
2271,1871
2275,1875
2279,1882
2283,1872
2287,1873
2291,1877
2295,1888
2299,1886
2303,1889
2307,1886
2311,1891
2315,1885
2319,1878
2323,1889
2327,1891
2331,1895
2335,1889
2339,1898
2343,1901
2347,1904
2351,1896
2355,1893
2359,1902
2363,1904
2367,1893
2371,1895
2375,1911
2379,1915
2383,1905
2387,1904
2391,1911
2395,1920
2399,1911
2403,1903
2407,1915
2411,1917
2415,1917
2419,1903
2423,1914
2427,1926
2431,1929
2435,1923
2439,1920
2443,1923
2447,1949
2451,1968
2455,1981
2459,1989
2463,2000
2467,1997
2471,1989
2475,1995
2479,1990
2483,1968
2487,1955
2491,1952
2495,1936
2499,1924
2503,1925
2507,1927
2511,1935
2515,1933
2519,1924
2523,1932
2527,1936
2531,1936
2535,1931
2539,1941
2543,1941
2547,1940
2551,1939
2555,1933
2559,1883
2563,1777
2567,1723
2571,1863
2575,2362
2579,3106
2583,4095
2587,4095
2591,4095
2595,3909
2599,2949
2603,2297
2607,2002
2611,1936
2615,1937
2619,1934
2623,1910
2627,1892
2631,1859
2635,1840
2639,1832
2643,1835
2647,1830
2651,1820
2655,1825
2659,1840
2663,1843
2667,1848
2671,1841
2675,1853
2679,1854
2683,1855
2687,1854
2691,1870
2695,1879
2699,1879
2703,1872
2707,1879
2711,1890
2715,1893
2719,1890
2723,1902
2727,1909
2731,1910
2735,1906
2739,1913
2743,1930
2747,1936
2751,1935
2755,1941
2759,1959
2763,1969
2767,1969
2771,1984
2775,1995
2779,2009
2783,2022
2787,2028
2791,2055
2795,2074
2799,2082
2803,2093
2807,2112
2811,2123
2815,2131
2819,2128
2823,2149
2827,2160
2831,2160
2835,2160
2839,2160
2843,2158
2847,2134
2851,2096
2855,2061
2859,2030
2863,1991
2867,1950
2871,1921
2875,1905
2879,1883
2883,1863
2887,1844
2891,1842
2895,1843
2899,1840
2903,1835
2907,1840
2911,1840
2915,1840
2919,1840
2923,1843
2927,1851
2931,1854
2935,1854
2939,1847
2943,1856
2947,1855
2951,1852
2955,1855
2959,1861
2963,1866
2967,1858
2971,1870
2975,1874
2979,1874
2983,1869
2987,1871
2991,1873
2995,1883
2999,1881
3003,1875
3007,1888
3011,1895
3015,1890
3019,1873
3023,1891
3027,1902
3031,1901
3035,1895
3039,1897
3043,1904
3047,1906
3051,1903
3055,1901
3059,1907
3063,1907
3067,1904
3071,1902
3075,1903
3079,1907
3083,1904
3087,1901
3091,1906
3095,1911
3099,1903
3103,1904
3107,1904
3111,1911
3115,1906
3119,1904
3123,1918
3127,1917
3131,1920
3135,1914
3139,1914
3143,1905
3147,1920
3151,1919
3155,1917
3159,1925
3163,1931
3167,1933
3171,1914
3175,1910
3179,1931
3183,1926
3187,1920
3191,1937
3195,1975
3199,1930
3203,1931
3207,1931
3211,1937
3215,1936
3219,1933
3223,1936
3227,1939
3231,1942
3235,1935
3239,1939
3243,1946
3247,1951
3251,1942
3255,1936
3259,1940
3263,1962
3267,1982
3271,2000
3275,2023
3279,2027
3283,2032
3287,2024
3291,2029
3295,2023
3299,2002
3303,1995
3307,1982
3311,1969
3315,1956
3319,1952
3323,1957
3327,1963
3331,1954
3335,1948
3339,1957
3343,1964
3347,1959
3351,1953
3355,1949
3359,1956
3363,1964
3367,1955
3371,1953
3375,1933
3379,1840
3383,1725
3387,1746
3391,2119
3395,2833
3399,3966
3403,4095
3407,4095
3411,4095
3415,3938
3419,2896
3423,2256
3427,1976
3431,1920
3435,1915
3439,1918
3443,1907
3447,1877
3451,1845
3455,1833
3459,1829
3463,1822
3467,1813
3471,1809
3475,1822
3479,1825
3483,1819
3487,1824
3491,1831
3495,1845
3499,1847
3503,1840
3507,1850
3511,1855
3515,1861
3519,1858
3523,1861
3527,1871
3531,1872
3535,1872
3539,1881
3543,1891
3547,1892
3551,1902
3555,1902
3559,1907
3563,1911
3567,1907
3571,1917
3575,1930
3579,1937
3583,1942
3587,1949
3591,1970
3595,1987
3599,2000
3603,2010
3607,2032
3611,2053
3615,2062
3619,2067
3623,2087
3627,2102
3631,2112
3635,2119
3639,2131
3643,2150
3647,2161
3651,2161
3655,2165
3659,2167
3663,2155
3667,2129
3671,2092
3675,2064
3679,2023
3683,1986
3687,1951
3691,1927
3695,1901
3699,1873
3703,1850
3707,1841
3711,1840
3715,1839
3719,1827
3723,1827
3727,1837
3731,1838
3735,1834
3739,1837
3743,1845
3747,1847
3751,1841
3755,1843
3759,1853
3763,1857
3767,1856
3771,1853
3775,1856
3779,1861
3783,1865
3787,1849
3791,1859
3795,1867
